Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
10.128686428,-11.39693,-47.58307,-4.84199,0.05878668,0.6178229,0.3933496,45.16394,-18.94547,41.18893,992.0403
10.138732433,-9.986032,-33.57317,-2.882176,0.02296702,0.6378753,0.318777,50.65975,-15.0083,43.33089,992.0386
10.148777962,-4.342434,-31.29807,-4.229548,-0.0115142,0.5899407,0.2298134,50.65975,-15.0083,43.33089,992.0386
10.158823967,0.7490734,-35.01009,-6.618072,-0.03223719,0.5923558,0.1974091,50.65975,-15.0083,43.33089,992.0386
10.168869972,3.509529,-41.53606,-9.435305,-0.03713534,0.5908784,0.1916568,50.65975,-15.0083,43.33089,992.0386
10.178915500,-0.04839152,-48.00217,-10.10899,-0.03065502,0.624867,0.2115055,50.65975,-15.0083,43.33089,992.0386
10.188961506,-5.139899,-52.25303,-14.82479,-0.03617034,0.6042293,0.2302534,53.21807,-12.86707,45.42009,992.0386
10.199007511,-9.311254,-54.58801,-17.21332,-0.03403704,0.5617654,0.252804,53.21807,-12.86707,45.42009,992.0386
10.209053516,-9.986032,-53.39059,-15.68221,-0.0417322,0.5183023,0.2624551,53.21807,-12.86707,45.42009,992.0386
10.219099045,-8.391102,-49.49895,-10.5377,-0.01963134,0.4847981,0.2908354,53.21807,-12.86707,45.42009,992.0386
10.229144573,-3.238251,-39.26095,-7.597979,-0.02732489,0.5090767,0.2842115,53.21807,-12.86707,45.42009,992.0386
10.239190578,1.362508,-29.74141,-6.373095,-0.028226,0.4984731,0.2691422,55.72355,-10.34854,45.92056,992.0386
10.249236107,4.06162,-21.71865,-4.964478,-0.04597345,0.5056137,0.2607704,55.72355,-10.34854,45.92056,992.0386
10.259282112,2.528033,-15.49203,-1.596048,-0.04700998,0.5564536,0.2920361,55.72355,-10.34854,45.92056,992.0403
10.269328117,-2.992878,-13.81563,-0.3711639,-0.06608947,0.6368021,0.3158883,55.72355,-10.34854,45.92056,992.0403
10.279374122,-8.943192,-15.37229,-1.596048,-0.08253449,0.6818067,0.3873462,55.72355,-10.34854,45.92056,992.0403
10.289419651,-11.45827,-13.57615,-1.167338,-0.09763233,0.693871,0.4418088,57.18952,-7.095965,45.9702,992.0403
10.299465656,-8.636476,-5.792875,0.05754542,-0.09992208,0.6954832,0.4835252,57.18952,-7.095965,45.9702,992.0421
10.309511661,-2.011382,5.343193,0.6699873,-0.114154,0.7256866,0.4540735,57.18952,-7.095965,45.9702,992.0421
10.319557190,5.472519,12.58762,-1.351071,-0.1386933,0.7553431,0.4155663,57.18952,-7.095965,45.9702,992.0421
10.329603195,12.52702,14.86274,-3.555862,-0.1561991,0.7690838,0.3699753,57.18952,-7.095965,45.9702,992.0421
10.339649200,14.0606,11.45007,-4.903234,-0.1658516,0.7876346,0.3450394,57.19276,-5.638728,45.09323,992.0438
10.349695206,10.50268,1.63117,-11.94632,-0.1931194,0.8595815,0.3730675,57.19276,-5.638728,45.09323,992.0438
10.359740734,3.693559,-3.098665,-19.05064,-0.1877797,0.8403507,0.4171709,57.19276,-5.638728,45.09323,992.0438
10.369786739,-1.397948,-2.200595,-16.3559,-0.1983731,0.8342289,0.4381723,57.19276,-5.638728,45.09323,992.0438
10.379832268,-3.299595,2.888469,-9.925258,-0.203921,0.9135971,0.4193022,57.19276,-5.638728,45.09323,992.0455
10.389877796,-12.07171,-2.140723,-8.271665,-0.2000831,1.012297,0.3672663,56.09132,-6.720319,45.13308,992.0455
10.397412300,-22.31607,-9.864126,-8.332909,-0.1734917,1.046921,0.4004295,56.09132,-6.720319,45.13308,992.0455
10.407458305,-28.02101,-13.81563,-8.516642,-0.08905915,0.9859266,0.5006837,56.09132,-6.720319,45.13308,992.0455
10.417504310,-28.5731,-8.906184,-13.84489,-0.06544809,0.9728201,0.6027721,56.09132,-6.720319,45.13308,992.0455
10.427550316,-25.13787,-1.661753,-22.35783,-0.09364709,0.9447246,0.6717754,56.09132,-6.720319,45.13308,992.0455
10.437595844,-22.07069,2.768726,-24.2564,-0.1479135,0.9203427,0.7213633,56.09089,-6.358073,45.13666,992.0455
10.447641849,-22.07069,10.01316,-14.33484,-0.1723692,1.008225,0.7703116,56.09089,-6.358073,45.13666,992.0455
10.457687855,-26.24205,23.48421,-4.597013,-0.212229,1.201023,0.7497405,56.09089,-6.358073,45.13666,992.0455
10.467733860,-27.77563,31.32735,-1.657292,-0.2226125,1.329909,0.6706474,56.09089,-6.358073,45.13666,992.0455
10.477779388,-22.25472,36.71577,-0.1874314,-0.2034713,1.410496,0.5932352,56.09089,-6.358073,45.13666,992.0455
10.487825394,-12.50111,42.22393,1.343673,-0.170399,1.500245,0.4838522,56.46124,-4.903338,44.32771,992.0455
10.497870445,-11.39693,41.92458,5.140813,-0.1418156,1.62562,0.3517855,56.46124,-4.903338,44.32771,992.0507
10.507916450,-16.61112,29.59109,-4.045815,-0.1276304,1.691985,0.2151847,56.46124,-4.903338,44.32771,992.0507
10.517962456,-26.91683,8.695988,-15.49848,-0.1363596,1.587859,0.1363755,56.46124,-4.903338,44.32771,992.0507
10.528008461,-38.63343,-14.95319,-15.43723,-0.1316302,1.45936,0.1532431,56.46124,-4.903338,44.32771,992.0507
10.538053989,-41.7006,-27.64591,-10.04775,-0.1120671,1.332684,0.211738,53.96202,-5.233657,42.25713,992.054
10.548099995,-36.30238,-28.3045,-7.47549,-0.1683826,1.291785,0.1881826,53.96202,-5.233657,42.25713,992.054
10.558146000,-34.95282,-29.50192,-4.229548,-0.1914669,1.269299,0.0977843,53.96202,-5.233657,42.25713,992.054
10.568192005,-38.44939,-33.39356,2.568557,-0.179629,1.248358,0.05416608,53.96202,-5.233657,42.25713,992.054
10.578237533,-37.71328,-39.3807,3.242243,-0.2078953,1.137887,0.0783045,53.96202,-5.233657,42.25713,992.0575
10.588283539,-30.4134,-46.08628,5.018324,-0.2151588,0.9970839,0.2271678,52.49554,-5.946374,41.7869,992.0575
10.598329544,-22.19338,-47.28371,9.91786,-0.2123956,0.9418158,0.4711997,52.49554,-5.946374,41.7869,992.0575
10.608375549,-14.40276,-44.11053,10.95901,-0.2199157,0.9029499,0.6504996,52.49554,-5.946374,41.7869,992.0575
10.618421078,-8.697819,-38.72211,6.488185,-0.2071359,0.8311154,0.7820466,52.49554,-5.946374,41.7869,992.0609
10.628467083,-2.256756,-28.78347,3.977174,-0.2153065,0.7649274,0.8381531,53.23587,-4.852264,40.59675,992.0609
10.638513088,1.546538,-13.45641,8.141778,-0.2228228,0.7224618,0.7783753,53.23587,-4.852264,40.59675,992.0609
10.648559093,3.386842,-2.260466,12.00016,-0.2293749,0.6932161,0.6422412,53.23587,-4.852264,40.59675,992.0609
10.658604622,3.141468,5.043837,8.01929,-0.2369694,0.661211,0.4825848,53.23587,-4.852264,40.59675,992.0586
10.668650150,1.791912,8.695988,8.447999,-0.2510129,0.5757984,0.3639717,53.23587,-4.852264,40.59675,992.0586
10.678695679,3.448185,10.85136,15.67481,-0.2355342,0.5317125,0.2982862,55.73549,-3.06942,42.29966,992.0586
10.688741684,6.024611,13.84492,19.96191,-0.2154861,0.5580028,0.262816,55.73549,-3.06942,42.29966,992.0586
10.698787689,5.533863,14.56338,19.59444,-0.1692167,0.6082507,0.2550147,55.73549,-3.06942,42.29966,992.0603
10.708833694,3.877589,14.80286,14.08246,-0.1718324,0.6241965,0.2654276,55.73549,-3.06942,42.29966,992.0603
10.718879223,1.730569,14.08441,10.10159,-0.1726853,0.5775006,0.2629983,55.73549,-3.06942,42.29966,992.0603
10.728925228,-2.624817,13.12647,9.48915,-0.198117,0.5705141,0.2443088,55.79001,-1.266165,43.14591,992.0603
10.738971233,-7.654981,7.079462,6.916894,-0.2358965,0.5621443,0.1945248,55.79001,-1.266165,43.14591,992.0637
10.749017239,-12.1944,-6.211975,4.773348,-0.2567477,0.5766622,0.1700429,55.79001,-1.266165,43.14591,992.0637
10.759062767,-17.59262,-17.2283,2.323581,-0.2439707,0.628907,0.2319165,55.79001,-1.266165,43.14591,992.0637
10.769108772,-21.02785,-21.95813,-3.127152,-0.2439879,0.6408251,0.2652193,55.79001,-1.266165,43.14591,992.0637
10.779154777,-20.16904,-27.82553,-8.210421,-0.2419461,0.5715371,0.2967768,53.59908,-3.046477,41.00098,992.0654
10.789200783,-15.56829,-30.93884,-8.210421,-0.1912046,0.5365162,0.3810063,53.59908,-3.046477,41.00098,992.0654
10.799246311,-10.84484,-21.89826,-7.108025,-0.1521872,0.5761991,0.4750375,53.59908,-3.046477,41.00098,992.0654
10.809292316,-6.612142,-9.385155,-12.80373,-0.1616582,0.5911192,0.4811553,53.59908,-3.046477,41.00098,992.0654
10.819338322,-2.3181,-3.457893,-16.96834,-0.1852267,0.5525807,0.4560344,53.59908,-3.046477,41.00098,992.0614
10.829384327,0.3810127,-6.152103,-18.31571,-0.2417825,0.5623614,0.4206305,53.23493,-1.950163,40.17974,992.0614
10.839429378,0.07429539,-9.205542,-16.96834,-0.2796838,0.6016201,0.3771328,53.23493,-1.950163,40.17974,992.0614
10.849475384,-3.728999,-13.69589,-12.74249,-0.3019955,0.6638778,0.275129,53.23493,-1.950163,40.17974,992.0614
10.859520912,-14.70948,-25.96951,-11.33387,-0.3127062,0.743635,0.1945096,53.23493,-1.950163,40.17974,992.0614
10.869566917,-29.92266,-46.08628,-16.66212,-0.2916094,0.7779056,0.2003945,53.23493,-1.950163,40.17974,992.0614
10.879612923,-43.97031,-59.25798,-18.80566,-0.2273206,0.7718401,0.3392907,53.60153,-1.227582,40.19126,992.0614
10.889658928,-49.79794,-60.0363,-21.99036,-0.1492307,0.7614933,0.4880781,53.60153,-1.227582,40.19126,992.0614
10.899704456,-47.83495,-47.64294,-27.80856,-0.09307879,0.7028437,0.6191905,53.60153,-1.227582,40.19126,992.0648
10.909750462,-35.6276,-32.91459,-34.11671,-0.1356634,0.5990723,0.63445,53.60153,-1.227582,40.19126,992.0648
10.919796467,-15.38426,-23.15556,-32.7081,-0.1670183,0.5253072,0.6234671,53.60153,-1.227582,40.19126,992.0648
10.929842472,6.331328,-9.14567,-23.95018,-0.1589268,0.5708331,0.5985312,54.64297,2.397128,39.41177,992.0648
10.939888000,17.55718,3.127954,-15.62097,-0.2257422,0.7391233,0.4913715,54.64297,2.397128,39.41177,992.0682
10.947422981,18.2933,5.043837,-13.66115,-0.2796991,0.8300846,0.4026065,54.64297,2.397128,39.41177,992.0682
10.957468510,12.34299,2.289755,-7.781711,-0.2646511,0.9361275,0.3631191,54.64297,2.397128,39.41177,992.0682
10.967514038,-1.643322,1.212071,-6.924293,-0.2826054,1.071623,0.3651527,54.64297,2.397128,39.41177,992.0682
10.977559566,-15.38426,-0.04522696,-10.10899,-0.2697292,1.110862,0.4095054,55.74326,5.957021,39.07805,992.0682
10.987605572,-23.66562,0.7929717,-12.86498,-0.2637874,1.111768,0.4286506,55.74326,5.957021,39.07805,992.0682
10.997651577,-23.97234,1.391685,-15.06977,-0.2729441,1.124131,0.3858584,55.74326,5.957021,39.07805,992.0682
11.007697582,-21.64129,-1.96111,-15.2535,-0.2819189,1.156986,0.3353603,55.74326,5.957021,39.07805,992.0682
11.017743111,-20.65979,-15.91113,-16.29465,-0.2680936,1.185347,0.3387641,55.74326,5.957021,39.07805,992.07
11.027789116,-18.02202,-27.64591,-16.78461,-0.2036217,1.185504,0.4255855,56.85479,5.966602,37.43587,992.07
11.037835121,-14.77082,-32.79485,-15.98843,-0.1475142,1.194672,0.5298877,56.85479,5.966602,37.43587,992.07
11.047881126,-13.54395,-34.47124,-16.66212,-0.1161924,1.197551,0.6543073,56.85479,5.966602,37.43587,992.07
11.057926655,-10.29275,-32.79485,-15.13101,-0.09143857,1.165636,0.7358714,56.85479,5.966602,37.43587,992.0696
11.067972660,-3.913029,-27.58604,-12.25254,-0.05140392,1.161169,0.8150645,56.85479,5.966602,37.43587,992.0696
11.078018665,4.797741,-17.40791,-8.516642,-0.0240582,1.212349,0.8476191,54.35185,4.904129,36.18576,992.0696
11.088064670,14.73538,-5.55339,-11.94632,-0.03389598,1.310841,0.8009221,54.35185,4.904129,36.18576,992.0696
11.098110199,22.03525,-0.763683,-21.92912,-0.0500599,1.330516,0.7444345,54.35185,4.904129,36.18576,992.0751
11.108156204,23.13943,-1.003168,-23.52147,-0.05268743,1.272555,0.7494376,54.35185,4.904129,36.18576,992.0751
11.118202209,19.33614,-6.45146,-21.37792,-0.03300633,1.210573,0.8093134,54.35185,4.904129,36.18576,992.0751
11.128248215,10.13462,-11.60039,-17.02958,-0.001893807,1.110519,0.9056724,53.99273,3.528624,34.95808,992.0751
11.138293266,6.269984,-4.475706,-10.96641,0.00356041,0.9740246,0.9525397,53.99273,3.528624,34.95808,992.0786
11.148339271,7.987601,11.03097,-5.086967,-0.05005842,0.8861328,0.8403166,53.99273,3.528624,34.95808,992.0786
11.158384800,10.44134,20.13141,3.915929,-0.1436979,0.834892,0.6385715,53.99273,3.528624,34.95808,992.0786
11.168430805,11.66821,16.599,15.30735,-0.1784152,0.7854473,0.4897071,53.99273,3.528624,34.95808,992.0786
11.178476810,11.85224,8.33676,22.7179,-0.2041332,0.7822657,0.41602,51.43443,-0.4273829,33.23296,992.0803
11.188522816,10.8094,-3.637507,23.14661,-0.183567,0.7734528,0.3917714,51.43443,-0.4273829,33.23296,992.0803
11.198568344,8.048945,-12.07936,23.63656,-0.1658669,0.7806584,0.4339769,51.43443,-0.4273829,33.23296,992.0803
11.208614349,8.232976,-16.3901,19.83942,-0.134757,0.7681951,0.4608414,51.43443,-0.4273829,33.23296,992.0803
11.218660354,10.8094,-18.42573,13.28629,-0.1024261,0.7348906,0.4791118,51.43443,-0.4273829,33.23296,992.0803
11.228706360,12.2203,-22.49698,4.344638,-0.1031776,0.7164292,0.4744111,49.97297,-3.309458,32.29561,992.0803
11.238751888,11.36149,-29.32231,-5.454432,-0.1232802,0.6740596,0.4467946,49.97297,-3.309458,32.29561,992.0803
11.248797893,9.889249,-38.78198,-12.31378,-0.1072854,0.5807386,0.4619569,49.97297,-3.309458,32.29561,992.0803
11.258843899,7.496853,-43.99079,-11.45636,-0.1245767,0.525903,0.4805179,49.97297,-3.309458,32.29561,992.0803
11.268889904,5.227146,-45.48757,-9.312816,-0.1065974,0.5093409,0.5135931,48.87783,-5.832376,31.49352,992.0803
11.278935432,2.528033,-42.61375,-9.129084,-0.1117179,0.4893418,0.5122362,48.87783,-5.832376,31.49352,992.0803
11.288981438,1.914599,-38.48262,-7.230514,-0.1228339,0.466148,0.472048,48.87783,-5.832376,31.49352,992.0803
11.299027443,2.46669,-32.85472,-3.127152,-0.1077736,0.4755476,0.475998,48.87783,-5.832376,31.49352,992.082
11.309073448,3.202811,-23.81415,0.05754542,-0.09906859,0.5388129,0.4212631,48.87783,-5.832376,31.49352,992.082
11.319118500,3.632216,-18.78495,-3.555862,-0.1060417,0.569715,0.3750231,49.97517,-5.483529,32.3378,992.082
11.329164505,5.901924,-17.94675,-8.455398,-0.123966,0.5847589,0.3500575,49.97517,-5.483529,32.3378,992.082
11.339210033,10.93209,-18.9047,-16.23341,-0.114029,0.5755904,0.3565128,49.97517,-5.483529,32.3378,992.0837
11.349256039,12.34299,-20.52122,-21.37792,-0.1366008,0.533229,0.3236414,49.97517,-5.483529,32.3378,992.0837
11.359302044,12.83373,-27.16694,-21.19419,-0.1444101,0.4980406,0.3325119,49.97517,-5.483529,32.3378,992.0837
11.369348049,12.89508,-29.50192,-19.72433,-0.15474,0.5122742,0.3644837,49.60729,-5.119368,32.33702,992.0837
11.379393577,10.74806,-30.10064,-17.64202,-0.1472821,0.5486544,0.3915625,49.60729,-5.119368,32.33702,992.0854
11.389439583,8.969097,-29.38218,-16.47839,-0.1559638,0.5762661,0.3931575,49.60729,-5.119368,32.33702,992.0854
11.399485588,7.558197,-32.67511,-14.82479,-0.1567888,0.6053532,0.4057571,49.60729,-5.119368,32.33702,992.0854
11.409531593,7.190136,-36.56674,-15.55972,-0.1534586,0.6529787,0.4182508,49.60729,-5.119368,32.33702,992.0854
11.419577122,6.576702,-39.32082,-18.62193,-0.1479451,0.6893138,0.448213,49.60306,-5.12644,33.10098,992.0854
11.429623127,5.65655,-36.74636,-17.3358,-0.09995752,0.7169435,0.5424167,49.60306,-5.12644,33.10098,992.0854
11.439669132,6.208641,-25.73003,-18.00949,-0.08615509,0.7918181,0.5717196,49.60306,-5.12644,33.10098,992.0854
11.449715137,8.417006,-20.40148,-26.8899,-0.0928871,0.7587233,0.4958532,49.60306,-5.12644,33.10098,992.0854
11.459760666,10.8094,-21.41929,-30.07459,-0.1156643,0.6968607,0.468314,49.60306,-5.12644,33.10098,992.0872
11.469806671,13.44717,-21.17981,-26.27746,-0.1058998,0.6955885,0.4591332,52.16018,-4.07607,35.62509,992.0872
11.479852676,11.17746,-26.92746,-22.54156,-0.1282755,0.7158895,0.4395728,52.16018,-4.07607,35.62509,992.0872
11.489897728,6.515358,-31.95665,-18.13198,-0.09745701,0.7424328,0.5204362,52.16018,-4.07607,35.62509,992.0872
11.497432232,2.712064,-31.95665,-17.76451,-0.140549,0.7917709,0.5533366,52.16018,-4.07607,35.62509,992.0889
11.507478237,-2.50213,-35.54893,-14.33484,-0.09672885,0.7889926,0.6076391,52.16018,-4.07607,35.62509,992.0889
11.517524242,-4.649151,-33.03433,-10.47646,-0.07196666,0.8651002,0.6862413,52.51974,-5.180044,37.27396,992.0889
11.527569771,-5.69199,-23.45492,-9.925258,-0.01614984,0.9558125,0.7491799,52.51974,-5.180044,37.27396,992.0889
11.537615776,-8.023041,-11.83988,-14.39608,-0.02082339,1.050109,0.7526559,52.51974,-5.180044,37.27396,992.0947
11.547661781,-8.084384,-4.954677,-20.15304,-0.03210226,1.011624,0.7408797,52.51974,-5.180044,37.27396,992.0947
11.557707786,-4.158403,-0.6439403,-16.84585,-0.03871071,1.030982,0.7437239,52.51974,-5.180044,37.27396,992.0947
11.567753315,-0.04839152,2.828597,-16.29465,-0.05521159,1.088312,0.726359,53.92244,-4.108296,38.12902,992.0947
11.577799320,-0.6618261,0.5534864,-17.09083,-0.05123151,1.090628,0.7488977,53.92244,-4.108296,38.12902,992.0947
11.587845325,-0.6618261,6.480749,-13.10996,-0.06905293,1.079952,0.7818154,53.92244,-4.108296,38.12902,992.0947
11.597891331,2.159973,17.25759,-7.781711,-0.1003855,1.094212,0.7085315,53.92244,-4.108296,38.12902,992.0947
11.607936859,5.901924,22.76575,-3.923327,-0.1430404,1.129719,0.5715826,53.92244,-4.108296,38.12902,992.0947
11.617982864,7.864915,19.35309,0.3025222,-0.2044268,1.17046,0.4190422,53.62167,-4.823536,37.29061,992.0964
11.628028393,11.7909,8.576245,7.161871,-0.195757,1.2522,0.2995635,53.62167,-4.823536,37.29061,992.0964
11.638073921,10.56403,-0.5241976,12.00016,-0.1666349,1.385108,0.2026187,53.62167,-4.823536,37.29061,992.0964
11.648119926,3.018781,-15.07293,9.672883,-0.108428,1.48342,0.1617723,53.62167,-4.823536,37.29061,992.0964
11.658165932,-7.839011,-33.0942,-3.617106,-0.09460295,1.481953,0.1860923,53.62167,-4.823536,37.29061,992.0964
11.668211460,-13.91201,-53.1511,-15.49848,-0.0808647,1.299749,0.3104877,53.62627,-6.630646,36.82706,992.0964
11.678257465,-7.348263,-56.62364,-14.64106,-0.05897274,1.155965,0.5166031,53.62627,-6.630646,36.82706,992.0964
11.688303471,2.159973,-43.03284,-11.88507,-0.08941572,1.072468,0.5738986,53.62627,-6.630646,36.82706,992.0964
11.698349476,8.601036,-31.59742,-8.332909,-0.1268422,1.003244,0.5304767,53.62627,-6.630646,36.82706,992.0981
11.708395004,12.71105,-23.39505,-2.94342,-0.1469257,0.9546604,0.4878796,53.62627,-6.630646,36.82706,992.0981
11.718441009,13.01777,-19.3238,1.58865,-0.164829,0.9336571,0.4693285,51.4371,-8.408012,34.36382,992.0981
11.728487015,12.95642,-19.62315,4.038417,-0.1949563,0.9158204,0.4628859,51.4371,-8.408012,34.36382,992.0981
11.738533020,17.12778,-22.91608,2.629801,-0.2352747,0.8640848,0.4845127,51.4371,-8.408012,34.36382,992.1016
11.748578548,22.77138,-26.26887,4.773348,-0.2431803,0.8144455,0.5400132,51.4371,-8.408012,34.36382,992.1016
11.758624554,28.29229,-22.91608,12.06141,-0.2330575,0.8073464,0.5963235,51.4371,-8.408012,34.36382,992.1016
11.768670559,29.51916,-15.91113,14.57242,-0.2189111,0.85359,0.616392,52.17574,-7.679684,33.55207,992.1016
11.778716564,24.55033,-10.94181,11.02026,-0.2248868,0.8536917,0.5924788,52.17574,-7.679684,33.55207,992.1032
11.788762093,20.13361,-4.475706,8.509243,-0.2145288,0.801021,0.5611231,52.17574,-7.679684,33.55207,992.1032
11.798808098,18.10927,3.487182,6.426941,-0.2352586,0.7469852,0.4647697,52.17574,-7.679684,33.55207,992.1032
11.808853149,16.14628,6.600491,7.039383,-0.2134764,0.6618281,0.371351,52.17574,-7.679684,33.55207,992.1032
11.818899155,12.46567,3.726667,11.51021,-0.2365098,0.6487688,0.3223442,50.7118,-10.56588,33.06036,992.105
11.828945160,12.09761,3.068083,11.14274,-0.2216443,0.6277112,0.2997811,50.7118,-10.56588,33.06036,992.105
11.838991165,9.766562,3.427311,12.98007,-0.2297587,0.6318954,0.2462714,50.7118,-10.56588,33.06036,992.105
11.849036694,7.312823,-5.673132,8.692976,-0.2244682,0.5932474,0.2181165,50.7118,-10.56588,33.06036,992.105
11.859082699,6.208641,-11.66027,7.774313,-0.2162302,0.5726879,0.2492438,50.7118,-10.56588,33.06036,992.105
11.869128704,9.337158,-15.25255,5.38579,-0.2192261,0.5827394,0.2667173,49.98284,-12.00397,32.27337,992.105
11.879174709,9.337158,-19.26392,2.507313,-0.2067832,0.5820624,0.3135729,49.98284,-12.00397,32.27337,992.105
11.889220238,10.01194,-18.96457,-0.1874314,-0.1958991,0.5948352,0.3813194,49.98284,-12.00397,32.27337,992.105
11.899266243,13.56986,-15.49203,-5.148211,-0.1922202,0.5873212,0.4170608,49.98284,-12.00397,32.27337,992.1066
11.909312248,17.61852,-11.95962,-6.618072,-0.2099585,0.5925443,0.4048164,48.89093,-13.06966,30.59431,992.1066
11.919358253,23.44615,-13.15705,-7.720467,-0.2156098,0.6019621,0.3715212,48.89093,-13.06966,30.59431,992.1066
11.929403782,25.96124,-17.52766,-9.741526,-0.2305239,0.6548327,0.3679421,48.89093,-13.06966,30.59431,992.1066
11.939449787,24.42765,-20.10212,-13.29369,-0.2314876,0.7012712,0.4024661,48.89093,-13.06966,30.59431,992.1083
11.949495792,17.61852,-17.58753,-14.82479,-0.2196563,0.7193395,0.4794208,48.89093,-13.06966,30.59431,992.1083
11.959541798,7.987601,-8.906184,-14.33484,-0.2250888,0.7426614,0.5407763,48.87795,-13.45429,33.00994,992.1083
11.969587326,-0.1710784,-2.799308,-17.02958,-0.2409363,0.6845545,0.5434539,48.87795,-13.45429,33.00994,992.1083
11.979633331,-3.606312,2.409498,-15.86594,-0.2586144,0.6441535,0.516824,48.87795,-13.45429,33.00994,992.1083
11.989679337,-2.195413,9.7138,-13.41618,-0.2800159,0.6430725,0.4292684,48.87795,-13.45429,33.00994,992.1083
